state_abbr,state_name,month,apps_18plus,apps_18_to_24,apps_18_to_19,apps_18plus_cumsum,apps_18_to_24_cumsum,apps_18_to_19_cumsum,age_18plus_pop,age_18_24_pop,age_18_19_pop,apps_18plus_share_of_population,apps_18_to_24_share_of_age_18_24_pop,apps_18_to_19_share_of_age_18_19_pop
AR,Arkansas,2020-02-01,1166,101,0,14031.0,839.0,4.0,10934854.0,575780.0,162410.0,0.001283144704081097,0.001457153774010907,2.46290253063235e-05
AR,Arkansas,2020-03-01,2233,192,1,16264.0,1031.0,5.0,10934854.0,575780.0,162410.0,0.0014873541064197107,0.0017906144708048212,3.0786281632904375e-05
AR,Arkansas,2020-04-01,2696,300,0,18839.0,1326.0,5.0,10934854.0,575780.0,162410.0,0.0017228396465101409,0.002302962937232971,3.0786281632904375e-05
AR,Arkansas,2020-05-01,3254,426,2,22091.0,1751.0,7.0,10934854.0,575780.0,162410.0,0.0020202373072379385,0.003041092083782,4.310079428606613e-05
AR,Arkansas,2020-06-01,3080,444,2,25191.0,2197.0,9.0,10934854.0,575780.0,162410.0,0.002303734462298262,0.0038156934940428637,5.5415306939227883e-05
AR,Arkansas,2020-07-01,3614,512,2,28881.0,2708.0,11.0,10934854.0,575780.0,162410.0,0.002641187527515228,0.004703185244364167,6.772981959238963e-05
AR,Arkansas,2020-08-01,3756,536,2,32658.0,3247.0,13.0,10934854.0,575780.0,162410.0,0.002986596803212919,0.005639306679634582,8.004433224555138e-05
AR,Arkansas,2020-09-01,3745,601,1,36405.0,3848.0,14.0,10934854.0,575780.0,162410.0,0.0033292625580551875,0.006683108131578033,8.620158857213226e-05
AR,Arkansas,2020-10-01,3679,562,0,40080.0,4410.0,14.0,10934854.0,575780.0,162410.0,0.0036653438628444423,0.00765917537948522,8.620158857213226e-05
AR,Arkansas,2020-11-01,4058,496,2,44138.0,4906.0,16.0,10934854.0,575780.0,162410.0,0.004036450783887924,0.008520615512869499,9.8516101225294e-05
AR,Arkansas,2020-12-01,3952,568,1,48101.0,5476.0,17.0,10934854.0,575780.0,162410.0,0.0043988698888892345,0.009510576956476433,0.00010467335755187489
AR,Arkansas,2021-01-01,4820,978,6,52921.0,6454.0,23.0,10934854.0,575780.0,162410.0,0.0048396622396604475,0.011209142380770433,0.00014161689551136014
AR,Arkansas,2021-02-01,3903,624,3,56824.0,7078.0,26.0,10934854.0,575780.0,162410.0,0.005196594302950912,0.012292889645350654,0.00016008866449110276
AR,Arkansas,2021-03-01,4620,814,7,61444.0,7892.0,33.0,10934854.0,575780.0,162410.0,0.005619096514685976,0.013706624057799854,0.0002031894587771689
AR,Arkansas,2021-04-01,5417,809,7,66861.0,8701.0,40.0,10934854.0,575780.0,162410.0,0.006114484930480096,0.015111674597936713,0.000246290253063235
AR,Arkansas,2021-05-01,6030,751,7,72891.0,9452.0,47.0,10934854.0,575780.0,162410.0,0.006665932622420016,0.016415992219250407,0.00028939104734930114
AR,Arkansas,2021-06-01,5423,719,10,78314.0,10171.0,57.0,10934854.0,575780.0,162410.0,0.0071618697423852205,0.017664733057765118,0.0003509636106151099
AR,Arkansas,2021-07-01,5060,597,10,83374.0,10768.0,67.0,10934854.0,575780.0,162410.0,0.007624610259999814,0.018701587411858695,0.00041253617388091864
AR,Arkansas,2021-08-01,4344,590,4,87718.0,11358.0,71.0,10934854.0,575780.0,162410.0,0.008021872079864989,0.019726284344714996,0.00043716519918724216
AR,Arkansas,2021-09-01,4178,595,3,91896.0,11953.0,74.0,10934854.0,575780.0,162410.0,0.008403953084330161,0.020759665149883637,0.0004556369681669848
AR,Arkansas,2021-10-01,3960,451,8,95856.0,12404.0,82.0,10934854.0,575780.0,162410.0,0.00876609783724593,0.021542950432456843,0.0005048950187796318
AR,Arkansas,2021-11-01,3583,476,8,99439.0,12880.0,90.0,10934854.0,575780.0,162410.0,0.009093765678078555,0.022369655076591752,0.0005541530693922788
AR,Arkansas,2021-12-01,4051,650,12,103490.0,13530.0,102.0,10934854.0,575780.0,162410.0,0.009464232444255772,0.02349855847719615,0.0006280401453112493
AR,Arkansas,2022-01-01,5453,829,8,108943.0,14359.0,110.0,10934854.0,575780.0,162410.0,0.0099629130850764,0.024938344506582374,0.0006772981959238964
AR,Arkansas,2022-02-01,3892,598,8,112835.0,14957.0,118.0,10934854.0,575780.0,162410.0,0.010318839190719875,0.02597693563513842,0.0007265562465365433
AR,Arkansas,2022-03-01,4185,701,10,117020.0,15658.0,128.0,10934854.0,575780.0,162410.0,0.010701560350051313,0.0271944145333287,0.000788128809802352
AR,Arkansas,2022-04-01,4023,593,11,121043.0,16251.0,139.0,10934854.0,575780.0,162410.0,0.011069466496763469,0.028224321789572408,0.0008558586293947417
AR,Arkansas,2022-05-01,4357,697,14,125400.0,16948.0,153.0,10934854.0,575780.0,162410.0,0.011467917175665995,0.029434853589912813,0.0009420602179668739
AR,Arkansas,2022-06-01,4257,645,37,129657.0,17593.0,190.0,10934854.0,575780.0,162410.0,0.011857222785050445,0.03055507311820487,0.0011698787020503663
AR,Arkansas,2022-07-01,3946,569,28,133603.0,18162.0,218.0,10934854.0,575780.0,162410.0,0.012218087228233683,0.031543297787349336,0.0013422818791946308
AR,Arkansas,2022-08-01,4247,716,24,137850.0,18878.0,242.0,10934854.0,575780.0,162410.0,0.012606478330666327,0.03278682830247664,0.001490056031032572
AR,Arkansas,2022-09-01,3890,686,23,141740.0,19564.0,265.0,10934854.0,575780.0,162410.0,0.012962221534919442,0.0339782555837299,0.001631672926543932
AR,Arkansas,2022-10-01,3667,690,27,145407.0,20254.0,292.0,10934854.0,575780.0,162410.0,0.013297571234147251,0.03517662996283303,0.0017979188473616157
AR,Arkansas,2022-11-01,3760,730,22,148663.0,20936.0,314.0,10934854.0,575780.0,162410.0,0.01359533469765577,0.03636111014623641,0.0019333784865463949
AR,Arkansas,2022-12-01,3906,760,30,153073.0,21744.0,344.0,10934854.0,575780.0,162410.0,0.013998632263402876,0.0377644239119108,0.0021180961763438214
AR,Arkansas,2023-01-01,4721,819,35,157794.0,22563.0,379.0,10934854.0,575780.0,162410.0,0.014430370995351195,0.03918684219667234,0.0023336001477741518
AR,Arkansas,2023-02-01,3687,742,26,159528.0,22992.0,398.0,10934854.0,575780.0,162410.0,0.014588946500794614,0.039931918441071246,0.0024505880179791885
AR,Arkansas,2023-03-01,4831,899,39,166312.0,24204.0,444.0,10934854.0,575780.0,162410.0,0.01520934801690082,0.04203688908958283,0.002733821809001909
AR,Arkansas,2023-04-01,4123,683,31,170435.0,24887.0,475.0,10934854.0,575780.0,162410.0,0.01558639923313105,0.04322310604744868,0.002924696755125916
AR,Arkansas,2023-05-01,4180,533,30,174615.0,25420.0,505.0,10934854.0,575780.0,162410.0,0.015968663138986584,0.044148806835944285,0.003109414444923342
AR,Arkansas,2023-06-01,4227,493,42,178842.0,25913.0,547.0,10934854.0,575780.0,162410.0,0.01635522522751561,0.04500503664594116,0.003368019210639739
AR,Arkansas,2023-07-01,4568,493,52,183410.0,26406.0,599.0,10934854.0,575780.0,162410.0,0.016772972003101277,0.045861266455938035,0.0036881965396219443
AR,Arkansas,2023-08-01,4201,566,39,187611.0,26972.0,638.0,10934854.0,575780.0,162410.0,0.017157156373555606,0.046844280801695094,0.0039283295363585985
AR,Arkansas,2023-09-01,3703,663,42,191314.0,27635.0,680.0,10934854.0,575780.0,162410.0,0.01749579829780992,0.047995762270311576,0.004186934302074995
AR,Arkansas,2023-10-01,3486,580,74,194800.0,28215.0,754.0,10934854.0,575780.0,162410.0,0.017814595421210014,0.049003091458543195,0.0046425712702419806
AR,Arkansas,2023-11-01,3494,725,101,198294.0,28940.0,855.0,10934854.0,575780.0,162410.0,0.018134124150171554,0.050262252943832714,0.005264454159226648
AR,Arkansas,2023-12-01,3411,737,109,201705.0,29677.0,964.0,10934854.0,575780.0,162410.0,0.01844606247143309,0.051542255722671855,0.005935595098823964
AR,Arkansas,2024-01-01,4084,869,152,205789.0,30546.0,1116.0,10934854.0,575780.0,162410.0,0.018819547110551272,0.05305151273055681,0.006871498060464257
AR,Arkansas,2024-02-01,3454,810,163,209243.0,31356.0,1279.0,10934854.0,575780.0,162410.0,0.01913541781170558,0.05445830004515614,0.00787513084169694
AR,Arkansas,2024-03-01,3871,856,200,213114.0,32212.0,1479.0,10934854.0,575780.0,162410.0,0.01948942345275026,0.055944978985029,0.009106582107013116
AR,Arkansas,2024-04-01,3623,665,156,216737.0,32877.0,1635.0,10934854.0,575780.0,162410.0,0.019820749321390118,0.05709993400257043,0.010067114093959731
AR,Arkansas,2024-05-01,4280,803,206,221017.0,33680.0,1841.0,10934854.0,575780.0,162410.0,0.020212158296763726,0.05849456389593247,0.011335508897235391
AR,Arkansas,2024-06-01,4283,670,189,225300.0,34350.0,2030.0,10934854.0,575780.0,162410.0,0.020603841624222876,0.059658202785786235,0.012499230342959177
AR,Arkansas,2024-07-01,4153,515,227,229453.0,34865.0,2257.0,10934854.0,575780.0,162410.0,0.020983636361308528,0.06055264163395741,0.013896927529093037
AR,Arkansas,2024-08-01,4074,579,212,233527.0,35444.0,2469.0,10934854.0,575780.0,162410.0,0.021356206493474902,0.06155823404772656,0.015202265870328182
AR,Arkansas,2024-09-01,3554,800,280,237081.0,36244.0,2749.0,10934854.0,575780.0,162410.0,0.021681222264147284,0.0629476536177012,0.016926297641770827
AR,Arkansas,2024-10-01,3694,754,280,240775.0,36998.0,3029.0,10934854.0,575780.0,162410.0,0.022019041132144975,0.0642571815624023,0.01865032941321347
AR,Arkansas,2024-11-01,3573,763,290,244348.0,37761.0,3319.0,10934854.0,575780.0,162410.0,0.022345794466025793,0.06558234047726562,0.020435933747921926
AR,Arkansas,2024-12-01,3679,768,330,248027.0,38529.0,3649.0,10934854.0,575780.0,162410.0,0.02268224157359577,0.06691618326444128,0.022467828335693614
AR,Arkansas,2025-01-01,4137,839,362,252164.0,39368.0,4011.0,10934854.0,575780.0,162410.0,0.023060573099558532,0.06837333703845219,0.024696755125915893
AR,Arkansas,2025-02-01,3408,792,350,255572.0,40160.0,4361.0,10934854.0,575780.0,162410.0,0.023372237068734526,0.06974886241272708,0.026851794840219198
AR,Arkansas,2025-03-01,4226,961,379,259798.0,41121.0,4740.0,10934854.0,575780.0,162410.0,0.023758707706568374,0.07141790267115912,0.02918539498799335
AR,Arkansas,2025-04-01,4288,1110,451,264086.0,42231.0,5191.0,10934854.0,575780.0,162410.0,0.024150848287503426,0.07334572232449894,0.031962317591281326
AR,Arkansas,2025-05-01,4934,1162,471,269020.0,43393.0,5662.0,10934854.0,575780.0,162410.0,0.024602066017525244,0.0753638542498871,0.03486238532110092
AR,Arkansas,2025-06-01,4569,976,409,273589.0,44369.0,6071.0,10934854.0,575780.0,162410.0,0.02501990424380609,0.07705894612525617,0.03738070315867249
AR,Arkansas,2025-07-01,4443,925,389,278032.0,45294.0,6460.0,10934854.0,575780.0,162410.0,0.025426219682494162,0.07866546250303935,0.03977587586971246
AR,Arkansas,2025-08-01,3926,890,393,281958.0,46184.0,6853.0,10934854.0,575780.0,162410.0,0.025785255111773785,0.08021119177463615,0.04219567760605874
AZ,Arizona,2019-01-01,3392,101,1,3392.0,101.0,1.0,27084048.0,1443334.0,409474.0,0.00012523977213450515,6.9976872989897e-05,2.4421574996214657e-06
AZ,Arizona,2019-02-01,3148,105,0,6539.0,206.0,1.0,27084048.0,1443334.0,409474.0,0.00024143362912368196,0.00014272510728632459,2.4421574996214657e-06
AZ,Arizona,2019-03-01,4194,173,0,10734.0,379.0,1.0,27084048.0,1443334.0,409474.0,0.0003963218496732837,0.0002625864837937719,2.4421574996214657e-06
AZ,Arizona,2019-04-01,4138,178,0,14872.0,557.0,1.0,27084048.0,1443334.0,409474.0,0.0005491055103727478,0.00038591206193438246,2.4421574996214657e-06
AZ,Arizona,2019-05-01,5089,156,0,19960.0,713.0,1.0,27084048.0,1443334.0,409474.0,0.0007369651685745056,0.0004939951528890749,2.4421574996214657e-06
AZ,Arizona,2019-06-01,5562,209,0,25522.0,922.0,1.0,27084048.0,1443334.0,409474.0,0.0009423259034247761,0.0006387987811552973,2.4421574996214657e-06
AZ,Arizona,2019-07-01,5411,256,0,30934.0,1178.0,1.0,27084048.0,1443334.0,409474.0,0.0011421483228799476,0.0008161659047732541,2.4421574996214657e-06
AZ,Arizona,2019-08-01,5389,367,0,36296.0,1543.0,1.0,27084048.0,1443334.0,409474.0,0.0013401246372034194,0.001069052623994169,2.4421574996214657e-06
AZ,Arizona,2019-09-01,4809,298,1,41064.0,1840.0,2.0,27084048.0,1443334.0,409474.0,0.0015161692225622995,0.0012748262010040643,4.8843149992429314e-06
AZ,Arizona,2019-10-01,4530,338,0,45594.0,2178.0,2.0,27084048.0,1443334.0,409474.0,0.0016834263474942888,0.0015090062314058977,4.8843149992429314e-06
AZ,Arizona,2019-11-01,4099,334,1,49695.0,2512.0,3.0,27084048.0,1443334.0,409474.0,0.0018348438903962952,0.0017404149005012008,7.326472498864397e-06
AZ,Arizona,2019-12-01,3943,292,1,53635.0,2804.0,4.0,27084048.0,1443334.0,409474.0,0.0019803169747742285,0.0019427242758779325,9.768629998485863e-06
AZ,Arizona,2020-01-01,4777,410,0,58412.0,3214.0,4.0,27084048.0,1443334.0,409474.0,0.0021566938590568147,0.0022267888097973164,9.768629998485863e-06
AZ,Arizona,2020-02-01,4226,375,0,62704.0,3592.0,4.0,27084048.0,1443334.0,409474.0,0.0023151635235619137,0.002488682453264456,9.768629998485863e-06
AZ,Arizona,2020-03-01,10530,733,0,73234.0,4325.0,4.0,27084048.0,1443334.0,409474.0,0.0027039532642978625,0.0029965344126861833,9.768629998485863e-06
AZ,Arizona,2020-04-01,12615,1725,1,85751.0,6045.0,5.0,27084048.0,1443334.0,409474.0,0.0031661072229675563,0.004188219774494331,1.2210787498107328e-05
AZ,Arizona,2020-05-01,11190,1723,1,96982.0,7770.0,6.0,27084048.0,1443334.0,409474.0,0.003580779357649935,0.005383369337935641,1.4652944997728794e-05
AZ,Arizona,2020-06-01,9942,1849,2,106882.0,9617.0,8.0,27084048.0,1443334.0,409474.0,0.003946308173726468,0.006663045421226133,1.9537259996971726e-05
AZ,Arizona,2020-07-01,11570,2004,3,118493.0,11623.0,11.0,27084048.0,1443334.0,409474.0,0.004375010707409764,0.008052883116451217,2.6863732495836122e-05
AZ,Arizona,2020-08-01,11409,1835,2,129937.0,13458.0,13.0,27084048.0,1443334.0,409474.0,0.004797547249953182,0.009324245115822118,3.174804749507905e-05
AZ,Arizona,2020-09-01,11232,1620,1,141073.0,15081.0,14.0,27084048.0,1443334.0,409474.0,0.005208711784885332,0.010448724965946898,3.419020499470052e-05
AZ,Arizona,2020-10-01,10847,1507,2,151920.0,16588.0,16.0,27084048.0,1443334.0,409474.0,0.005609205832156257,0.011492835338182291,3.907451999394345e-05
AZ,Arizona,2020-11-01,11143,1080,2,163063.0,17668.0,18.0,27084048.0,1443334.0,409474.0,0.006020628821806844,0.012241102890945547,4.395883499318638e-05
AZ,Arizona,2020-12-01,10247,1340,1,173313.0,19008.0,19.0,27084048.0,1443334.0,409474.0,0.006399080373805275,0.01316950892863329,4.6400992492807845e-05
AZ,Arizona,2021-01-01,10517,2077,1,183830.0,21085.0,20.0,27084048.0,1443334.0,409474.0,0.006787390127206982,0.01460853828704929,4.884314999242931e-05
AZ,Arizona,2021-02-01,10250,1909,2,194080.0,22994.0,22.0,27084048.0,1443334.0,409474.0,0.0071658416792054124,0.015931170470591005,5.3727464991672244e-05
AZ,Arizona,2021-03-01,10468,2180,10,204548.0,25174.0,32.0,27084048.0,1443334.0,409474.0,0.0075523422495780545,0.01744156238265017,7.81490399878869e-05
AZ,Arizona,2021-04-01,11813,2195,6,216479.0,27369.0,38.0,27084048.0,1443334.0,409474.0,0.007992859856104227,0.018962346899608823,9.280198498561569e-05
AZ,Arizona,2021-05-01,13964,2549,12,230325.0,29918.0,50.0,27084048.0,1443334.0,409474.0,0.0085040832891745,0.020728396892195432,0.0001221078749810733
AZ,Arizona,2021-06-01,15202,2687,7,245525.0,32605.0,57.0,27084048.0,1443334.0,409474.0,0.009065299249211196,0.022590058849857344,0.00013920297747842353
AZ,Arizona,2021-07-01,14983,1780,10,260508.0,34385.0,67.0,27084048.0,1443334.0,409474.0,0.009618503112976318,0.02382331463126345,0.00016362455247463819
AZ,Arizona,2021-08-01,12656,1705,8,273283.0,36090.0,75.0,27084048.0,1443334.0,409474.0,0.010090182974125582,0.025004607388172107,0.00018316181247160992
AZ,Arizona,2021-09-01,11614,1451,9,284779.0,37541.0,84.0,27084048.0,1443334.0,409474.0,0.010514639466005967,0.026009918702116074,0.0002051412299682031
AZ,Arizona,2021-10-01,10642,1088,11,295421.0,38629.0,95.0,27084048.0,1443334.0,409474.0,0.010907564482236924,0.02676372897749239,0.00023200496246403922
AZ,Arizona,2021-11-01,9900,1267,13,305321.0,39896.0,108.0,27084048.0,1443334.0,409474.0,0.011273093298313457,0.02764155767133595,0.0002637530099591183
AZ,Arizona,2021-12-01,13292,2440,17,318613.0,42336.0,125.0,27084048.0,1443334.0,409474.0,0.011763861886524497,0.0293320880683196,0.0003052696874526832
AZ,Arizona,2022-01-01,14989,2787,26,333602.0,45123.0,151.0,27084048.0,1443334.0,409474.0,0.012317287282905421,0.03126303405864478,0.0003687657824428413
AZ,Arizona,2022-02-01,9674,1445,15,343276.0,46568.0,166.0,27084048.0,1443334.0,409474.0,0.012674471703786671,0.03226418833062895,0.0004053981449371633
AZ,Arizona,2022-03-01,10389,1787,27,353665.0,48355.0,193.0,27084048.0,1443334.0,409474.0,0.013058055428051227,0.03350229399432148,0.00047133639742694285
AZ,Arizona,2022-04-01,11083,2020,37,364575.0,50340.0,230.0,27084048.0,1443334.0,409474.0,0.013460875567788095,0.03487758204268728,0.0005616962249129371
AZ,Arizona,2022-05-01,11830,1509,30,376578.0,51884.0,260.0,27084048.0,1443334.0,409474.0,0.013904051565703915,0.03594732750700808,0.0006349609499015811
AZ,Arizona,2022-06-01,12073,1851,71,388651.0,53735.0,331.0,27084048.0,1443334.0,409474.0,0.014349812110804116,0.0372297749516051,0.0008083541323747051
AZ,Arizona,2022-07-01,11194,1204,42,399845.0,54939.0,373.0,27084048.0,1443334.0,409474.0,0.014763118127689037,0.038063954704870805,0.0009109247473588067
AZ,Arizona,2022-08-01,11150,1233,36,410995.0,56172.0,409.0,27084048.0,1443334.0,409474.0,0.015174799572058062,0.03891822682760886,0.0009988424173451795
AZ,Arizona,2022-09-01,10568,1718,22,421563.0,57890.0,431.0,27084048.0,1443334.0,409474.0,0.015564992352694103,0.04010852650876374,0.0010525698823368517
AZ,Arizona,2022-10-01,10766,1816,35,432329.0,59706.0,466.0,27084048.0,1443334.0,409474.0,0.015962495709651674,0.04136672454192862,0.001138045394823603
AZ,Arizona,2022-11-01,9748,1930,31,442077.0,61636.0,497.0,27084048.0,1443334.0,409474.0,0.01632241236612784,0.04270390637232962,0.0012137522773118684
AZ,Arizona,2022-12-01,10415,2018,34,452492.0,63654.0,531.0,27084048.0,1443334.0,409474.0,0.01670695606506088,0.0441020581514743,0.0012967856322989983
AZ,Arizona,2023-01-01,12667,2333,50,465159.0,65987.0,581.0,27084048.0,1443334.0,409474.0,0.017174648339125673,0.04571845463350825,0.0014188935072800715
AZ,Arizona,2023-02-01,9259,1930,28,472104.0,67470.0,603.0,27084048.0,1443334.0,409474.0,0.017431072341918756,0.04674593683790446,0.0014726209722717438
AZ,Arizona,2023-03-01,10798,2068,42,485216.0,69985.0,651.0,27084048.0,1443334.0,409474.0,0.017915194951655677,0.04848843025938556,0.001589844532253574
AZ,Arizona,2023-04-01,10512,1529,35,495728.0,71514.0,686.0,27084048.0,1443334.0,409474.0,0.018303320094544214,0.04954778311880687,0.0016753200447403255
AZ,Arizona,2023-05-01,11576,1202,67,507304.0,72716.0,753.0,27084048.0,1443334.0,409474.0,0.01873073035463532,0.050380577191419314,0.0018389445972149636
AZ,Arizona,2023-06-01,12591,1077,62,519895.0,73793.0,815.0,27084048.0,1443334.0,409474.0,0.019195616548899928,0.05112676622320267,0.0019903583621914945
AZ,Arizona,2023-07-01,12617,1183,71,532512.0,74976.0,886.0,27084048.0,1443334.0,409474.0,0.01966146271783302,0.05194639632960909,0.0021637515446646183
AZ,Arizona,2023-08-01,11577,1441,53,544089.0,76417.0,939.0,27084048.0,1443334.0,409474.0,0.02008890990002676,0.052944779240286725,0.0022931858921445562
AZ,Arizona,2023-09-01,10723,1765,85,554812.0,78182.0,1024.0,27084048.0,1443334.0,409474.0,0.02048482560657107,0.05416764241679334,0.002500769279612381
AZ,Arizona,2023-10-01,10096,1854,180,564908.0,80036.0,1204.0,27084048.0,1443334.0,409474.0,0.020857591154763867,0.055452168382370264,0.0029403576295442446
AZ,Arizona,2023-11-01,9501,1866,258,574409.0,81902.0,1462.0,27084048.0,1443334.0,409474.0,0.021208388051889435,0.05674500843186678,0.0035704342644465826
AZ,Arizona,2023-12-01,9545,1987,328,583954.0,83889.0,1790.0,27084048.0,1443334.0,409474.0,0.021560809521530902,0.05812168216088584,0.004371461924322423
AZ,Arizona,2024-01-01,11027,2020,407,594981.0,85909.0,2197.0,27084048.0,1443334.0,409474.0,0.021967949547275947,0.059521219620683775,0.00536542002666836
AZ,Arizona,2024-02-01,9498,2022,458,604479.0,87931.0,2655.0,27084048.0,1443334.0,409474.0,0.022318635678093616,0.06092214276113498,0.006483928161494991
AZ,Arizona,2024-03-01,10769,2240,565,615248.0,90171.0,3220.0,27084048.0,1443334.0,409474.0,0.022716249801359088,0.0624741050927921,0.007863747148781118
AZ,Arizona,2024-04-01,11315,2042,498,626563.0,92213.0,3718.0,27084048.0,1443334.0,409474.0,0.023134023392662722,0.06388888503977597,0.00907994158359261
AZ,Arizona,2024-05-01,12722,2205,497,639285.0,94418.0,4215.0,27084048.0,1443334.0,409474.0,0.023603746382372386,0.06541659796000095,0.010293693860904478
AZ,Arizona,2024-06-01,12730,1981,314,652015.0,96399.0,4529.0,27084048.0,1443334.0,409474.0,0.024073764748903118,0.06678911464706021,0.011060531315785618
AZ,Arizona,2024-07-01,13209,967,258,665224.0,97366.0,4787.0,27084048.0,1443334.0,409474.0,0.024561468802595535,0.06745909124291398,0.011690607950687956
